003650,미창석유,"57,700","-400","-0.69","26,340,800","100,379,074,400",0
155900,바다로19호,"2,630","5","0.19","3,702,125","39,976,010,520",0
003610,방림,"1,730","0","0.00","119,411,140","73,203,375,700",0
001340,백광산업,"3,710","195","5.55","24,173,456,410","166,647,289,970",0
035150,백산,"5,030","-10","-0.20","693,253,760","121,726,000,000",0
002410,범양건영,"5,320","130","2.50","6,391,639,560","132,106,144,240",0
007210,벽산,"1,810","-40","-2.16","901,471,290","124,093,600,000",0
002760,보락,"1,880","-5","-0.27","883,785,870","112,612,000,000",0
003850,보령제약,"16,050","-100","-0.62","10,170,373,800","764,301,000,000",0
000890,보해양조,"882","-15","-1.67","2,153,544,723","112,410,346,986",0
003000,부광약품,"38,100","-650","-1.68","125,514,229,800","2,470,326,961,800",0
001270,부국증권,"18,900","-250","-1.31","33,907,550","195,990,845,400",0
026940,부국철강,"5,360","70","1.32","3,210,168,660","107,200,000,000",0
015350,부산가스,"36,450","-100","-0.27","55,734,100","400,950,000,000",0
011390,부산산업,"129,500","-1,000","-0.77","2,680,174,500","136,752,000,000",0
005030,부산주공,"339","1","0.30","31,842,490","14,372,787,756",0
100220,비상교육,"7,030","10","0.14","208,413,430","91,367,089,230",0
030790,비케이탑스,"6,740","-160","-2.32","1,203,996,250","80,185,604,760",0
101140,비티원,"3,930","-25","-0.63","3,175,004,620","162,090,743,520",0
005180,빙그레,"61,200","-600","-0.97","1,370,274,800","602,895,949,200",0
003960,사조대림,"14,500","-200","-1.36","649,597,100","132,884,771,500",0
008040,사조동아원,"880","7","0.80","332,942,184","124,207,248,000",0
007160,사조산업,"34,250","-1,000","-2.84","14,650,605,250","171,250,000,000",0
014710,사조씨푸드,"3,935","-30","-0.76","804,686,845","67,754,966,705",0
006090,사조오양,"8,310","-190","-2.24","656,848,520","78,302,961,090",0
005090,삼광글라스,"28,600","-150","-0.52","106,365,650","138,836,354,800",0
001470,삼부토건,"713","-5","-0.70","492,340,964","98,070,560,384",0
006400,삼성SDI,"393,000","15,000","3.97","415,716,361,500","27,024,460,290,000",0
006660,삼성공조,"6,360","70","1.11","55,051,820","51,683,357,040",0
028260,삼성물산,"108,500","2,000","1.88","60,264,967,500","20,277,248,288,500",0
207940,삼성바이오로직스,"761,000","7,000","0.93","128,162,881,500","50,351,565,000,000",0
032830,삼성생명,"47,100","500","1.07","19,447,118,550","9,420,000,000,000",0
018260,삼성에스디에스,"174,000","500","0.29","19,553,036,000","13,463,737,200,000",0
028050,삼성엔지니어링,"12,000","-100","-0.83","12,278,715,850","2,352,000,000,000",0
009150,삼성전기,"144,500","6,500","4.71","197,757,902,000","10,793,239,072,000",0
005930,삼성전자,"58,600","3,000","5.40","2,803,148,376,939","349,829,257,430,000",0
001360,삼성제약,"4,250","-155","-3.52","24,297,837,430","261,586,280,250",0
010140,삼성중공업,"5,680","30","0.53","20,518,739,300","3,578,400,000,000",0
016360,삼성증권,"29,550","150","0.51","13,054,436,600","2,638,815,000,000",0
068290,삼성출판사,"21,750","-450","-2.03","1,928,049,600","217,500,000,000",0
029780,삼성카드,"28,050","-100","-0.36","6,205,807,800","3,249,841,892,550",0
000810,삼성화재,"175,500","-1,500","-0.85","31,195,437,000","8,314,283,893,500",0
006110,삼아알미늄,"5,270","-410","-7.22","1,474,501,920","57,970,000,000",0
145990,삼양사,"67,000","-1,100","-1.62","4,887,243,900","691,001,083,000",0
